Height,Weight
63.11858825,122.1151061
63.35510222,122.1160477
63.79052863,122.1211978
63.06091479,122.1347397
63.41737423,122.1477136
63.66579779,122.1482527
59.82273531,122.1523826
62.02010486,122.1539798
60.45190618,122.1551849
59.47781849,122.1633499
62.05967955,122.1970371
61.59406626,122.2215351
60.40689306,122.2233387
63.23741266,122.2290651
61.5046182,122.286751
62.98525348,122.3220005
62.64635228,122.3360243
63.6760971,122.3446546
60.10786148,122.3637894
64.26172371,122.3834321
61.77436603,122.4053644
62.81777994,122.4126934
61.84938402,122.4130208
63.06059214,122.4336393
61.08362906,122.4428634
63.77640516,122.4596484
64.92362456,122.4857953
60.52916755,122.4916727
60.72515322,122.5074625
62.31548855,122.5139849
62.75595876,122.5153196
62.28100088,122.5335012
61.30514652,122.5347437
61.87303309,122.5385282
61.57768726,122.5437264
62.19870734,122.5489254
61.01691365,122.5511313
61.04527083,122.5618347
64.43523315,122.5636535
63.57610108,122.56433
62.9964836,122.5647001
62.25271726,122.5800652
63.61781518,122.5903559
62.48123326,122.6053206
62.44733352,122.6068065
62.87462968,122.6193296
62.07120211,122.6337939
62.05547147,122.6740486
63.54669763,122.6841625
60.74266747,122.6882979
61.66236713,122.7087891
62.01186034,122.7093844
61.29985966,122.7405953
60.09859133,122.7448855
61.69433713,122.7464946
60.97479084,122.7480058
65.15147542,122.7516541
62.65294767,122.7563854
62.23359829,122.7596294
61.82747755,122.7661667
63.80648172,122.7794002
62.86797761,122.781816
66.7224388,122.7937325
62.85753737,122.8024047
61.25243523,122.824105
61.46809964,122.8684986
62.7190871,122.8745595
60.4571772,122.8793679
61.5508608,122.8834374
60.57090711,122.9121799
62.20503763,122.9178819
60.12966028,122.9240912
61.76592246,122.9246801
64.25806779,122.9372349
62.68903383,122.9982616
64.07959659,123.0024298
64.67840854,123.010507
61.40468346,123.0149743
61.38777196,123.0185461
60.98921654,123.0247304
61.43819518,123.0361756
62.56137112,123.0376322
59.52719696,123.0446678
62.82824801,123.0711759
63.50179937,123.0755602
61.73773496,123.0800628
60.65373317,123.084293
62.81173389,123.0912871
63.25509367,123.1195278
61.78904379,123.1407309
60.95866612,123.157814
62.02647968,123.172684
65.22690075,123.1733821
63.49126942,123.1866288
62.96508143,123.215904
60.71892591,123.2234804
61.62199211,123.2337662
62.45226579,123.2638099
64.27624274,123.2988015
61.15798325,123.3458005
61.1107246,123.3862962
62.88995693,123.4005903
64.16393928,123.4122539
61.35948933,123.4201346
65.61561163,123.4982558
59.94211972,123.4984918
63.50469486,123.5043278
62.79478141,123.5178064
62.56434633,123.5541758
61.12011643,123.5811647
63.49964734,123.5860792
61.12204546,123.5979494
61.30292568,123.6099775
60.66750663,123.6249244
61.62734724,123.6372253
62.58998196,123.6434447
61.78961197,123.6818876
62.94719725,123.6842386
60.51154888,123.6937183
62.09109128,123.6979033
64.977876,123.6996796
62.06640618,123.7048601
62.54805798,123.7128539
60.44224974,123.7304067
62.59427026,123.7399853
63.61242569,123.7433386
60.08100686,123.7760181
65.41499252,123.7787535
62.31575207,123.7835638
62.64421696,123.7928975
62.0602449,123.8039063
60.83468117,123.8050062
61.82759845,123.8228443
60.91327091,123.8276035
59.39027981,123.8304131
60.39879478,123.8314146
60.64698764,123.86243
60.2363904,123.8632085
64.9976098,123.8684292
62.65661875,123.8704937
61.35009174,123.9085003
63.37904055,123.9138721
64.33312525,123.9469043
59.06170264,123.9470471
61.91518372,123.958661
61.41293594,123.9622851
62.32104323,123.9627803
62.54775987,123.9651625
61.40270423,123.983911
62.63920505,123.9914769
61.86466675,124.0041907
66.25192308,124.0199168
63.45611879,124.0316881
62.66758012,124.0339778
62.26384004,124.0342733
63.48845964,124.0528718
62.35334065,124.0673878
61.67606109,124.0721434
64.55369757,124.1017352
62.19602038,124.1572891
64.78985261,124.1725273
62.48908033,124.1754649
63.14965274,124.1937717
60.32750954,124.2062297
59.39464546,124.2121819
63.25835097,124.2171675
64.94538454,124.2319373
62.65934396,124.2572112
61.43925091,124.2600707
61.99110332,124.2630529
62.81038757,124.2675881
66.38743529,124.277552
62.43355542,124.2861434
62.47995259,124.2911468
62.93871811,124.2921919
63.06248777,124.2965982
61.894772,124.3108189
62.91438917,124.3169631
60.58644675,124.3600987
59.41674322,124.4003202
62.09718425,124.4108355
59.77390642,124.4180192
61.20577545,124.4230837
60.71832443,124.4344068
62.45708954,124.4365264
61.23309385,124.4370531
62.68425202,124.4400256
63.08502361,124.4596255
62.93504795,124.4600025
61.19071638,124.4632732
63.51901731,124.4674909
62.10975704,124.4839472
62.45712438,124.4902976
63.16756379,124.4904785
63.42589937,124.512003
61.55136664,124.5142356
61.2176125,124.5237858
61.61140037,124.5316756
64.74714798,124.5466856
65.02182776,124.564872
64.51634923,124.5924961
60.59858431,124.6033542
62.02442483,124.6039406
62.18768065,124.6068736
61.94914293,124.6490158
62.48297877,124.6499269
63.79484016,124.6556389
59.30400667,124.6679399
62.7137651,124.67284
60.05135799,124.6791499
63.4229332,124.6890466
60.4147505,124.7066898
62.35600321,124.723534
64.68759119,124.7284872
60.52291207,124.7422909
63.88751514,124.7533776
62.8050638,124.765438
62.73663352,124.7716009
62.96838243,124.7739026
64.22377558,124.776506
61.93235191,124.7801646
61.07945197,124.8029262
59.53116237,124.8095709
62.9675197,124.8106951
61.70629215,124.812241
63.80329944,124.8130688
63.11386926,124.8185301
63.5988926,124.8295501
63.08516235,124.8298737
62.53532479,124.8339827
59.73527867,124.8426596
63.65850487,124.843321
62.05420397,124.8767902
60.96014679,124.8767957
61.52602233,124.8824341
59.51589009,124.8896179
64.25528936,124.9001814
63.17994775,124.9060245
61.09444442,124.9121022
61.36804541,124.9158236
62.53765881,124.9202834
64.2473844,124.932498
62.87930266,124.9546278
61.81505435,124.9601057
64.52975497,124.970023
64.54824561,124.9757845
60.38865261,124.9821973
61.40597855,125.0061036
61.52460529,125.0182329
60.76279473,125.0185606
61.61776907,125.0250522
62.89841407,125.0408918
61.8712412,125.0458688
59.10499431,125.049757
63.22022877,125.0748586
62.61166008,125.0940219
60.97800907,125.1043358
64.10174255,125.1094827
63.24924211,125.1293505
64.95505909,125.1309202
65.2848633,125.1310536
62.05601189,125.1358969
62.06411818,125.143641
64.4058124,125.1732476
63.87807632,125.1735865
62.18893278,125.1793796
61.60178953,125.1809018
63.94262365,125.1941184
65.20335671,125.1987006
61.94547679,125.2247068
61.80386388,125.2284393
62.13056774,125.2834781
62.01191693,125.2861604
60.25229165,125.3415825
62.3828476,125.347102
66.43100049,125.347848
63.14843735,125.3869252
64.12060981,125.3903909
63.85709803,125.4017196
65.23850675,125.4049327
61.49685745,125.4134633
63.7251435,125.4174224
62.8197521,125.4411757
60.38383491,125.4461044
61.74443618,125.4485431
62.08759453,125.4502637
64.78205313,125.4594314
60.4599066,125.4639113
63.03448673,125.4670161
63.19920307,125.4672539
60.25280691,125.4871373
61.53892011,125.4972186
63.6358284,125.5040721
62.02298967,125.5070804
65.92886874,125.5158549
61.59045428,125.517769
64.40536012,125.5357206
64.07346612,125.5400562
59.922162,125.5471872
63.82605461,125.5560132
62.32305778,125.5560715
60.6892003,125.5696019
62.53480578,125.5852012
63.65044131,125.5921637
62.54787795,125.5980263
59.49740602,125.601269
64.39016914,125.6100027
63.35780516,125.6132382
62.39138263,125.635115
62.59972824,125.6472069
64.17375789,125.6478206
63.01617308,125.6610249
63.38350557,125.6620813
60.04077935,125.681644
61.59570048,125.6904456
63.24477476,125.6937291
61.38346056,125.7544217
64.74465538,125.7758123
63.94815721,125.8189265
64.96414662,125.8200715
61.92419681,125.8216917
62.7814677,125.8231873
63.08878949,125.8670807
62.60793751,125.891896
62.68083674,125.8924922
63.69488232,125.9299521
60.79782025,125.9344238
57.67518109,125.9418654
63.41995464,125.962116
63.78045054,125.9649671
61.43533152,125.9787667
65.58602868,125.9828884
62.21139891,126.0014937
61.68554306,126.0073366
62.80323341,126.0105657
61.57110851,126.0125198
63.21422069,126.0267209
62.85172531,126.0339165
61.50048653,126.0883382
65.87452069,126.0887907
63.33191304,126.1083289
62.50746559,126.1149338
61.58556096,126.1252627
64.34110719,126.1297635
57.78323162,126.1435959
62.53423005,126.1624583
62.57079146,126.181469
62.96892944,126.1849966
65.90474446,126.2770399
63.74303984,126.2939623
61.44065667,126.2999132
62.33551382,126.3112296
64.64106057,126.3219414
63.19207539,126.3318988
60.18097669,126.3457066
61.52958346,126.3521187
62.15571661,126.3537411
59.6678488,126.3552557
63.46531297,126.3554056
66.77171597,126.3602341
62.73209196,126.3737849
66.18920852,126.3762999
63.33845959,126.3816596
60.07294329,126.3896126
60.86794313,126.4065549
61.98753047,126.4094311
63.2913018,126.4099912
62.78874758,126.4227344
63.26152655,126.4267928
61.9240636,126.4316967
64.58020712,126.4327205
61.65200182,126.4601356
60.0259173,126.4608298
61.40784582,126.4745282
63.13238076,126.483785
62.55431968,126.491105
63.4440555,126.5076312
61.15698001,126.5081455
62.49437664,126.5156553
64.36759095,126.5191191
62.44275713,126.5226432
63.57711788,126.5251398
63.37809881,126.5457404
64.49729061,126.5846421
63.89752581,126.6145128
64.4893424,126.6330525
63.25474663,126.637595
62.69927767,126.6398712
62.46081261,126.6795855
60.47408833,126.6835253
63.46261983,126.6898454
62.69468206,126.6927143
64.92201119,126.6973432
63.33567146,126.6973673
60.38849386,126.7030534
60.4158461,126.7039633
62.80833111,126.7042917
60.9420995,126.7136493
63.03063504,126.7335347
63.81881928,126.7389999
61.97041173,126.7830713
61.70557579,126.7872994
62.823443,126.7969779
62.16860399,126.8096921
61.52940408,126.8150482
62.82235002,126.816039
62.96852083,126.8227288
63.86805994,126.8346718
63.34191021,126.8392255
60.57362432,126.8487726
63.50082576,126.8605826
64.15572937,126.8753361
61.91699929,126.8784494
63.89539303,126.9050043
62.19018942,126.9125155
62.57068195,126.9128501
60.80979868,126.9154633
61.82600731,126.9322728
63.88487552,126.9388714
60.28480145,126.956702
63.94440569,126.9785685
60.39851581,126.9830766
62.70633788,126.9843214
64.08573883,126.9946263
61.78936078,126.9981606
59.62736165,127.0038207
63.21573488,127.0051589
62.41095164,127.0152261
61.8635413,127.0189662
62.39615363,127.0327481
62.00883445,127.0366326
65.2878094,127.0398432
62.0501442,127.0510315
63.13961489,127.0604894
59.77273146,127.0655463
61.30178808,127.0669423
63.03770494,127.0703939
61.55111038,127.0751022
61.07697273,127.0897654
66.79392707,127.0967783
62.32308708,127.130913
62.52361188,127.1497346
61.73903741,127.160584
63.4758722,127.1607048
61.08637767,127.1665764
65.00869992,127.1724615
63.18396275,127.1771207
61.2063036,127.1862995
61.17727571,127.1970553
64.17107603,127.2123134
64.0729203,127.2231881
62.1999501,127.2296066
61.81138823,127.2482929
62.94165735,127.2488214
60.98076185,127.2970929
62.46600981,127.3029103
63.46074617,127.3057114
61.95169687,127.313317
63.67601809,127.3269854
61.83971277,127.3276282
63.47689571,127.3366975
61.33665902,127.34182
60.57920806,127.3545
64.57993021,127.3722382
64.37891187,127.3863522
61.52060853,127.3906609
62.55044053,127.3910339
59.63931159,127.4029071
60.82211814,127.441434
63.95730896,127.44497
61.14359949,127.4477402
61.93771447,127.4701481
63.1152675,127.508136
62.85044925,127.5188853
60.83217081,127.5324752
62.63300531,127.5366647
63.00872527,127.54175
62.20865376,127.5969484
63.68318099,127.5975152
61.44295037,127.6017541
62.42696121,127.616506
63.03367648,127.6404173
63.78511722,127.6526801
61.33393465,127.6554391
61.52876786,127.6614555
61.58267021,127.6865153
63.07519761,127.702047
64.49394276,127.704661
60.11391973,127.7124528
62.93726922,127.7252893
64.39336637,127.7433071
62.43086682,127.7652495
63.30515902,127.7786815
63.802595,127.808694
61.22580477,127.8286298
63.65396413,127.8416257
60.36017485,127.8418125
64.08391157,127.8432318
61.43239994,127.84452
64.4678893,127.8527364
60.19489695,127.8600001
63.22168313,127.8619731
63.71493006,127.8768732
61.26695925,127.8804101
63.09964647,127.8970776
62.7156184,127.9380156
64.01715723,127.9393943
64.40533155,127.9439472
59.83771201,127.9477482
64.00987258,127.9551751
61.53194522,127.9619641
62.6162136,127.9652493
64.64806889,127.9707738
61.41542895,128.0295718
60.87824075,128.0312497
63.36655529,128.0372353
65.04972037,128.0390861
65.42851048,128.0396957
63.05254939,128.0468253
62.70011711,128.052131
63.17255471,128.0910261
63.91102369,128.0940739
60.89451947,128.103419
63.37145896,128.1181691
61.61107106,128.1377413
63.01236239,128.1488129
62.76448479,128.1655702
62.61527991,128.1681409
64.47999743,128.1715112
60.58772866,128.1838054
64.47292752,128.1917462
63.45694278,128.1960173
64.45067258,128.1972735
63.78789753,128.2041188
66.15681488,128.2071781
63.58368034,128.2196167
63.05020342,128.2278879
62.44042695,128.2344283
65.34376918,128.240548
64.68464881,128.2508129
59.79002199,128.2539231
61.21444992,128.2664989
61.30392413,128.2692647
61.83273504,128.2708578
63.77318581,128.2788009
63.65529651,128.2834309
63.86336181,128.2854943
62.99319358,128.292204
61.77503892,128.3425683
64.83144937,128.344592
62.53678868,128.3577116
62.88506302,128.3611532
62.30249658,128.3871093
63.05598762,128.3989658
64.09322339,128.4177412
62.36454965,128.4196255
61.37895177,128.4445276
65.23591282,128.446415
62.26072544,128.4516095
63.86799221,128.4753188
63.08074039,128.4784423
63.58520722,128.4865559
63.28198785,128.4898543
62.07752295,128.4930242
60.88487337,128.5303334
61.56947428,128.5393113
64.32167566,128.5449831
61.63330577,128.5487786
61.63855662,128.5539741
61.89316687,128.5571984
63.57314268,128.5584963
62.89862539,128.5600751
64.06973611,128.5694722
62.50136418,128.581092
61.90923753,128.598973
64.64261274,128.6062541
63.59179075,128.6146848
60.67485615,128.6158085
60.62639435,128.6173807
63.39035699,128.6176384
64.34136048,128.6315004
61.52887955,128.6434642
62.51740907,128.6610478
65.24142932,128.721103
63.30608624,128.7296883
62.34460773,128.7323902
61.46870338,128.7429729
62.03126468,128.7486884
61.70712143,128.7578932
58.52329049,128.7777391
64.74142541,128.7912099
62.79581607,128.8062933
63.40728979,128.8483894
62.83568066,128.8506717
62.51851666,128.8515295
62.5657304,128.8711963
63.82509328,128.906813
59.49907739,128.9156586
65.52641361,128.9233437
63.46166489,128.9509609
62.15730437,128.958407
62.1458607,128.9679968
63.62548249,128.9937723
63.29271228,129.0014617
65.8810596,129.0037552
59.73568526,129.0044176
60.90599893,129.0050724
63.6860191,129.0210553
65.17483769,129.0272675
61.65177189,129.0282414
63.48570167,129.0691061
65.11106366,129.070359
65.67280001,129.1032196
64.07721016,129.1138229
64.89435389,129.1170413
63.6286663,129.1192719
63.51785871,129.1349836
65.22313622,129.1360695
60.04233796,129.1415951
62.80406817,129.1476726
62.98392994,129.1583829
63.55140316,129.1620248
59.89492405,129.1738388
62.51457776,129.1743223
62.57864216,129.178171
63.01407212,129.18901
63.41116968,129.1961492
62.50307839,129.1980084
64.52414744,129.201506
64.93464296,129.2193545
62.84080089,129.2506703
62.33786245,129.2565623
59.08869463,129.2726075
63.70998662,129.2726675
62.51823372,129.2795678
62.82604224,129.2867565
63.48668091,129.28983
65.28494604,129.2936024
63.82421399,129.2975201
64.37524972,129.3053355
63.31715112,129.3062699
63.50479854,129.3192543
61.99156105,129.3215304
63.17397754,129.3325118
63.79222993,129.3410808
62.18172076,129.34441
62.36929577,129.3449627
62.2671781,129.3516499
66.43652542,129.3589507
63.40608492,129.3722124
65.38331153,129.375502
63.84228297,129.3820829
64.58807841,129.3931761
61.6705096,129.4012867
59.9864955,129.4177641
66.79059191,129.4195273
61.4944578,129.4209242
62.55949471,129.4392311
60.72501457,129.4434366
62.98598049,129.4492386
64.30019583,129.4833421
65.03874017,129.5108121
62.35561112,129.515118
62.63088642,129.5218545
59.13331425,129.5377088
63.04027949,129.5452021
63.8423043,129.5559748
61.89470314,129.5627728
62.63601614,129.5732048
63.87090973,129.5878644
64.17616336,129.6022028
61.53528697,129.6157494
62.38842577,129.6238001
63.76697514,129.6581951
65.66658728,129.6640798
61.61955094,129.6705803
63.16703057,129.6709092
64.34949628,129.6780318
61.82727815,129.6853101
63.38475514,129.7189746
60.13284892,129.7351312
62.41658674,129.7538231
61.55011257,129.7543675
62.73540861,129.755778
61.19129475,129.761862
64.56610758,129.7754571
61.71226676,129.7771305
63.84323777,129.7777101
61.79309615,129.781407
63.32176694,129.7982742
64.51847301,129.8037193
62.81190786,129.8223834
64.98119598,129.8395889
62.20123485,129.8609733
63.75306885,129.8729854
63.52418987,129.9107459
63.42337153,129.921671
62.98018094,129.9230126
60.7325592,129.9316495
62.89483969,129.943212
63.20656148,129.9541402
61.35545092,129.9617094
62.34378171,129.9661831
61.59623162,129.9771492
62.21859931,130.0123363
60.69341088,130.0178479
62.96592183,130.0245322
63.59937264,130.048575
60.87691504,130.0682161
62.78886779,130.0719252
63.66514752,130.0772506
63.72076632,130.0861679
64.1852125,130.0878344
62.27668272,130.0909642
63.03629419,130.1175208
59.56761985,130.1192456
62.68627592,130.1204327
65.62991846,130.1343564
65.13073845,130.1600455
63.87242513,130.2117056
64.23446984,130.2196381
65.204446,130.228195
61.35147807,130.2763831
64.43093283,130.2774786
63.53977281,130.2797141
63.73731691,130.2801597
63.47093147,130.2916613
64.19815531,130.2961772
62.09373494,130.2997883
61.74461426,130.3019678
63.44353073,130.3086312
64.67312181,130.3120353
63.68803988,130.3365491
62.39600495,130.3658964
60.61438596,130.3700115
61.08414371,130.3774672
62.28385569,130.3950855
63.37462007,130.4033374
64.72501465,130.4099868
61.17960147,130.4102293
63.52057456,130.4291136
63.53353851,130.4291487
64.98925991,130.4336916
64.15157617,130.4345582
63.57325177,130.4366407
60.28887039,130.440809
61.80349123,130.4425358
62.77850526,130.4714729
63.69613543,130.5035202
64.73064454,130.5077343
63.13233936,130.5147365
65.19118293,130.516731
62.20596414,130.5268833
61.23838132,130.5276472
61.224458,130.5390508
62.14412843,130.5522978
65.72557212,130.5684026
65.3353335,130.5732054
63.99529809,130.5776624
62.54811695,130.5960092
63.6987478,130.6111944
63.96594219,130.6118695
64.88574823,130.6158481
64.15710047,130.6241997
60.42563414,130.6293677
60.71608236,130.6477151
63.47642683,130.6478453
64.48709509,130.6521309
64.60023214,130.6571309
64.53704804,130.6702599
64.42902169,130.6923377
61.3884204,130.7341803
63.16673849,130.7409331
61.92387506,130.7672493
62.37965119,130.7813929
60.39463562,130.7854321
62.41722658,130.7956994
61.74144776,130.8049333
60.16166919,130.8208099
62.93589257,130.8436364
63.57140424,130.8541726
64.39922876,130.86383
66.29026806,130.8684188
63.32285136,130.8751159
61.9231579,130.9067037
62.95594951,130.9172339
64.38839608,130.9269019
63.93238794,130.9368575
62.08882609,130.9418811
59.81591064,130.9570276
61.95723857,130.9716415
64.09121223,130.9722097
66.59958079,130.9910532
62.66586099,130.9951891
60.62849862,130.9998242
62.99657931,131.0042845
61.90196095,131.0202557
61.7595465,131.0222304
63.91326022,131.0291786
63.60048006,131.0408728
63.36900376,131.0414027
63.03744961,131.0488453
60.33417128,131.0490083
63.08615886,131.0931214
62.79988708,131.1107988
62.54948538,131.1111812
62.14866931,131.1141265
62.14929576,131.1149727
64.65856555,131.1198478
64.52899794,131.1207907
60.90196308,131.1261898
62.89283084,131.1304466
62.844871,131.1348845
66.09371295,131.1501144
63.06841835,131.1570669
59.22304441,131.1590897
63.80403244,131.1697419
61.43011255,131.1819295
64.67687892,131.1821481
59.8745007,131.1881479
63.22901952,131.2381262
64.29528413,131.2386511
60.92179087,131.2537378
66.0987189,131.2644015
62.94680791,131.2673993
66.3513659,131.2779903
62.75439175,131.2928797
63.55211992,131.2986446
60.84274036,131.3054342
64.06078715,131.3076909
61.07654165,131.3364435
65.66564956,131.339756
62.41797314,131.3497663
64.7625295,131.3523706
62.02735749,131.3586621
62.3106683,131.3632748
64.40228139,131.3784826
59.39491773,131.3799683
60.18188451,131.3801012
63.00648017,131.387133
64.26084149,131.395557
63.80504283,131.402247
58.55851252,131.4042239
61.99107426,131.4107319
63.53064831,131.4189337
63.63796431,131.4206971
61.43203851,131.4247889
63.94437282,131.4280584
63.53146319,131.4359895
63.95332791,131.4530812
61.25757265,131.4692816
63.06769365,131.492456
62.43372306,131.5064515
63.91443166,131.5137046
64.40859985,131.5244175
61.63045589,131.5246935
64.41077476,131.5263733
61.41451085,131.5568472
63.9097591,131.5604835
62.92004949,131.5736751
62.89664678,131.575099
65.06141389,131.5889293
63.68308288,131.5930429
63.32172871,131.5992462
61.63358365,131.6225203
65.88375928,131.6252652
63.02422346,131.6392537
63.24925294,131.6477654
64.67878,131.652285
62.18398234,131.6591192
60.24335877,131.6611102
64.3398784,131.6793111
63.74110072,131.6879992
64.57781726,131.6928965
64.22024344,131.7002383
61.45843726,131.7007708
61.04190509,131.7023136
64.94583725,131.7024502
60.91177092,131.7108128
67.11593487,131.7205173
62.65704009,131.7313825
61.92651491,131.7359867
60.90701533,131.7367791
63.33799181,131.7371844
62.3667665,131.7404604
65.880014,131.7614428
64.10940651,131.7791666
62.20469685,131.7831179
63.10335815,131.7944631
63.56266008,131.7958606
63.18025984,131.8017735
63.52683564,131.8063333
64.48255373,131.8131379
62.0041303,131.8569122
62.23231321,131.8864977
63.23241937,131.9060709
63.73943219,131.9173252
62.78303967,131.9393355
60.92586816,131.9394269
63.03424034,131.970135
62.15737616,132.0012075
66.67436003,132.0042801
62.55373137,132.006233
63.01725744,132.0081807
65.3369135,132.0084182
63.44921062,132.0187847
62.19386263,132.0601569
65.12952823,132.0637764
62.28511401,132.0914991
62.98086122,132.0966148
62.51507249,132.1039225
63.95141659,132.1063217
62.32119688,132.1185901
63.7929135,132.1199055
62.50921346,132.122066
62.36507425,132.125296
60.3497184,132.1495543
62.62504912,132.152415
62.97295841,132.159009
62.83402005,132.1692444
60.8155622,132.174817
63.23651754,132.1754949
62.0454434,132.1924558
64.18643717,132.1964392
63.81484661,132.2134162
60.98098369,132.2185416
61.30767985,132.2271532
62.78966537,132.2302757
63.15852253,132.2344107
62.16641239,132.2407973
61.56592442,132.2420327
63.18261777,132.2460944
62.18508321,132.2470703
66.69905375,132.2525461
66.03474721,132.2611657
61.28620543,132.2743043
64.50029336,132.2759363
63.68506845,132.2829779
64.26375565,132.2831507
63.66450117,132.2955527
65.49816904,132.3080112
62.13408192,132.3154569
62.59001755,132.321686
62.44846964,132.3370775
63.42844862,132.3576722
63.46611612,132.3618442
64.07855955,132.3664921
63.46700291,132.3685438
62.84466748,132.3689779
61.55252841,132.384316
65.07020441,132.4037382
62.83469784,132.4191838
61.86092378,132.4735416
63.83251258,132.50746
63.3825909,132.5139441
62.47642737,132.5184607
61.81025904,132.5225161
61.27834937,132.5342288
62.21492301,132.5551932
62.49984301,132.561613
63.3828015,132.5738369
62.72639394,132.5762243
62.28367091,132.5764184
64.81942365,132.5787056
64.73573226,132.5942454
61.74570143,132.5956798
61.86273334,132.6022293
63.76258434,132.611074
66.42394365,132.6162798
62.93492621,132.6165254
63.12185883,132.6229732
64.51206408,132.6273658
63.42528246,132.6390192
62.06933365,132.6547011
64.52718203,132.6808682
63.65251365,132.6882112
61.95896459,132.6924053
62.86838051,132.6948687
62.45381561,132.6973172
61.72792858,132.7115514
62.58646378,132.7322547
62.74552319,132.7337815
66.28293782,132.7557885
63.70717383,132.7609218
61.96829434,132.7656421
66.46574173,132.7656725
61.8599485,132.7761784
62.13174991,132.8083526
64.03757698,132.8161774
63.38473292,132.8199168
65.83072572,132.8278888
62.40406121,132.85967
64.30621882,132.8640682
62.10588417,132.8788118
63.3198477,132.9001027
61.97212119,132.9074143
61.70866825,132.9150889
64.48592703,132.9535637
63.09898956,132.9579607
63.92489232,132.9604854
62.99503945,132.9704333
63.69029962,132.9711104
63.38180751,132.9742829
63.30795397,132.9747907
63.18686489,132.9770674
61.19083726,132.9771789
61.51650697,132.9780164
59.55076633,132.9883887
64.13585627,132.9917952
63.85810766,132.9944965
66.64069197,133.0069435
65.19712565,133.0147069
62.29382852,133.0204354
63.70420141,133.0238567
63.55881915,133.0512778
62.83086776,133.0562949
63.92843682,133.0667486
65.36386808,133.0711914
64.01893356,133.1073418
62.64491237,133.1100799
64.38706146,133.1152129
64.15447227,133.1383556
63.48964392,133.1424493
63.10498437,133.1482542
62.23311401,133.1772288
64.36303372,133.183927
61.10420513,133.1840998
61.67320486,133.1889763
63.5843105,133.1894038
64.916209,133.2007384
62.76807352,133.2070202
60.78688352,133.2355384
67.09990391,133.2356979
64.76350286,133.2523675
62.27990011,133.2552611
61.96795585,133.2625327
63.88291186,133.2742694
63.89154217,133.2906878
62.74526481,133.2928318
63.29022369,133.2929347
62.33354761,133.294103
64.52062705,133.2942383
63.17674124,133.305963
64.55084076,133.3110571
65.08949215,133.3134954
64.39271121,133.3183569
64.48508857,133.3225814
62.24220844,133.3245811
60.60292496,133.3273921
60.01386373,133.3275301
65.10780701,133.3325134
62.98477041,133.3394343
64.18745727,133.3506251
65.55625722,133.3521644
63.10998871,133.3526983
61.9627955,133.3747615
63.55106972,133.3786991
64.63749296,133.3795459
64.63467616,133.3949828
65.63649698,133.4156631
64.0828653,133.4513526
62.85189453,133.4565923
63.97392467,133.4595026
61.93471607,133.460885
59.76540236,133.4794844
63.05892635,133.4907371
63.74925332,133.5115409
65.18223886,133.5140097
63.11288889,133.5142464
63.45040176,133.515492
61.52509112,133.5285077
60.51918301,133.5392082
64.74866445,133.5414178
62.2024039,133.5529417
63.09946046,133.5681116
65.27142486,133.573311
63.45805372,133.5752576
64.63211949,133.5889965
63.54010533,133.5909409
63.79876618,133.5938721
64.15349224,133.601933
62.21584207,133.6151543
62.01581113,133.6528299
63.06759488,133.6593936
63.20434226,133.6818687
64.0956334,133.6824316
63.17474158,133.6859136
61.82450712,133.692684
65.32867756,133.6936749
62.09985424,133.7142245
65.62099851,133.7604933
64.0309571,133.7665918
63.83449077,133.7768967
63.76623697,133.7806363
61.88055794,133.781139
62.25312815,133.7824856
62.51026385,133.7826647
63.6328925,133.7828249
62.40106653,133.8299238
62.776409,133.8435387
63.59345948,133.8476273
64.89346302,133.8548262
62.22450202,133.8752379
64.30466015,133.8754046
60.81759019,133.8794826
62.18099705,133.8840593
62.5864299,133.9281798
63.06073505,133.943537
66.04248768,133.9443605
62.15775128,133.9518892
61.51263698,133.9929242
65.77629426,134.0013469
63.02420503,134.0081362
62.15356217,134.0279128
64.50224544,134.0454921
63.46410923,134.0457321
64.96082338,134.0502353
62.85937379,134.0516407
63.35101023,134.0920309
63.70466395,134.0934094
62.30901528,134.097307
63.56499447,134.1113743
63.74076247,134.1117682
62.33662335,134.112154
62.76074421,134.1282848
62.11903926,134.1286919
64.27077207,134.1388161
64.11091536,134.1648394
64.02584244,134.1824271
62.67538949,134.1825767
61.02434221,134.1937126
64.56048838,134.1981533
62.397405,134.2107067
64.08940647,134.2110172
63.71976318,134.2172531
63.7848706,134.2283713
66.41886544,134.244935
63.82543801,134.2480571
61.72454056,134.2555437
63.68469752,134.2638812
63.08292247,134.2652993
67.12960257,134.2735746
64.88991873,134.2799488
65.04104297,134.2800952
64.11602291,134.301425
63.97923307,134.3119791
64.08353972,134.3137134
63.42237037,134.3194478
63.30601816,134.3237693
62.26608471,134.3278919
63.39385112,134.3317464
61.62720923,134.3352835
65.79751568,134.3427445
63.99256524,134.353308
63.83296484,134.3947674
62.69642852,134.3959787
62.2415495,134.4032667
63.93043498,134.4091595
62.19892747,134.4167691
61.99408654,134.417292
63.30953931,134.417675
62.63584402,134.4188622
64.41672041,134.4299902
62.96400001,134.4318114
64.65793999,134.4447848
63.07400246,134.4457019
62.44408874,134.4512996
64.14063297,134.4593377
61.64664118,134.4757731
65.01331835,134.5291923
64.55493433,134.5466637
64.45307988,134.5505092
65.24316223,134.5671629
64.62329203,134.6110153
65.42018319,134.6127158
64.50669216,134.6137102
66.29541413,134.6153439
